job_id,voyage,machine_id,op_seq,rute,layer_id,A_lj,p_lj,TSail_lj,ship_name
20,5,36,11,default,9,3118.0,4.0,23.0,KM.SIRIMAU
20,5,15,12,default,9,3145.0,3.0,46.0,KM.SIRIMAU
20,5,4,13,default,9,3194.0,2.0,56.0,KM.SIRIMAU
20,6,21,0,default,9,3252.0,673.0,82.0,KM.SIRIMAU
21,1,51,0,B,0,101.0,12.0,14.0,KM.TATAMAILAU
21,1,52,1,B,0,127.0,2.0,28.0,KM.TATAMAILAU
21,1,37,2,B,0,157.0,3.0,28.0,KM.TATAMAILAU
21,1,48,3,B,0,188.0,3.0,10.0,KM.TATAMAILAU
21,1,47,4,B,0,201.0,2.0,17.0,KM.TATAMAILAU
21,1,69,5,B,0,220.0,2.0,12.0,KM.TATAMAILAU
21,1,70,6,B,0,234.0,2.0,39.0,KM.TATAMAILAU
21,1,71,7,B,0,275.0,14.0,45.0,KM.TATAMAILAU
21,1,70,8,B,1,334.0,2.0,22.0,KM.TATAMAILAU
21,1,69,9,B,1,358.0,2.0,17.0,KM.TATAMAILAU
21,1,47,10,B,1,377.0,2.0,10.0,KM.TATAMAILAU
21,1,48,11,B,1,389.0,3.0,29.0,KM.TATAMAILAU
21,1,37,12,B,1,421.0,3.0,28.0,KM.TATAMAILAU
21,1,52,13,B,1,452.0,2.0,12.0,KM.TATAMAILAU
21,1,51,14,B,1,466.0,7.0,122.0,KM.TATAMAILAU
21,2,57,0,B,1,595.0,1078.0,40.0,KM.TATAMAILAU
21,2,31,1,B,1,1713.0,3.0,17.0,KM.TATAMAILAU
21,2,50,2,B,1,1733.0,2.0,42.0,KM.TATAMAILAU
21,2,51,3,B,2,1777.0,7.0,13.0,KM.TATAMAILAU
21,2,77,4,B,2,1797.0,1.0,26.0,KM.TATAMAILAU
21,2,38,5,B,2,1824.0,2.0,16.0,KM.TATAMAILAU
21,2,46,6,B,2,1842.0,1.0,13.0,KM.TATAMAILAU
21,2,45,7,B,2,1856.0,1.0,12.0,KM.TATAMAILAU
21,2,48,8,B,2,1869.0,2.0,22.0,KM.TATAMAILAU
21,2,69,9,B,2,1893.0,2.0,14.0,KM.TATAMAILAU
21,2,70,10,B,2,1909.0,2.0,39.0,KM.TATAMAILAU
21,2,71,11,B,2,1950.0,21.0,38.0,KM.TATAMAILAU
21,2,70,12,B,3,2009.0,2.0,12.0,KM.TATAMAILAU
21,2,69,13,B,3,2023.0,8.0,21.0,KM.TATAMAILAU
21,2,48,14,B,3,2052.0,2.0,12.0,KM.TATAMAILAU
21,2,45,15,B,3,2066.0,1.0,13.0,KM.TATAMAILAU
21,2,46,16,B,3,2080.0,1.0,16.0,KM.TATAMAILAU
21,2,38,17,B,3,2097.0,2.0,28.0,KM.TATAMAILAU
21,2,37,18,B,3,2127.0,3.0,28.0,KM.TATAMAILAU
21,2,77,19,B,3,2158.0,1.0,12.0,KM.TATAMAILAU
21,3,51,0,B,3,2171.0,15.0,14.0,KM.TATAMAILAU
21,3,52,1,B,3,2200.0,1.0,28.0,KM.TATAMAILAU
21,3,37,2,B,4,2229.0,2.0,29.0,KM.TATAMAILAU
21,3,48,3,B,4,2260.0,3.0,11.0,KM.TATAMAILAU
21,3,47,4,B,4,2274.0,2.0,20.0,KM.TATAMAILAU
21,3,69,5,B,4,2296.0,2.0,11.0,KM.TATAMAILAU
21,3,70,6,B,4,2309.0,2.0,43.0,KM.TATAMAILAU
21,3,71,7,B,4,2354.0,21.0,36.0,KM.TATAMAILAU
21,3,70,8,B,5,2411.0,2.0,11.0,KM.TATAMAILAU
21,3,69,9,B,5,2424.0,2.0,17.0,KM.TATAMAILAU
21,3,47,10,B,5,2443.0,2.0,10.0,KM.TATAMAILAU
21,3,48,11,B,5,2455.0,3.0,29.0,KM.TATAMAILAU
21,3,37,12,B,5,2487.0,3.0,28.0,KM.TATAMAILAU
21,3,52,13,B,5,2518.0,1.0,13.0,KM.TATAMAILAU
21,4,51,0,B,5,2532.0,14.0,14.0,KM.TATAMAILAU
21,4,77,1,B,5,2560.0,2.0,27.0,KM.TATAMAILAU
21,4,37,2,B,6,2589.0,2.0,30.0,KM.TATAMAILAU
21,4,38,3,B,6,2621.0,2.0,16.0,KM.TATAMAILAU
21,4,46,4,B,6,2639.0,1.0,13.0,KM.TATAMAILAU
21,4,45,5,B,6,2653.0,1.0,12.0,KM.TATAMAILAU
21,4,48,6,B,6,2666.0,3.0,23.0,KM.TATAMAILAU
21,4,69,7,B,6,2692.0,2.0,12.0,KM.TATAMAILAU
21,4,70,8,B,6,2706.0,2.0,39.0,KM.TATAMAILAU
21,4,71,9,B,6,2747.0,11.0,34.0,KM.TATAMAILAU
21,4,70,10,B,7,2792.0,2.0,10.0,KM.TATAMAILAU
21,4,69,11,B,7,2804.0,4.0,22.0,KM.TATAMAILAU
21,4,48,12,B,7,2830.0,2.0,12.0,KM.TATAMAILAU
21,4,45,13,B,7,2844.0,1.0,13.0,KM.TATAMAILAU
21,4,46,14,B,7,2858.0,1.0,18.0,KM.TATAMAILAU
21,4,38,15,B,7,2877.0,2.0,28.0,KM.TATAMAILAU
21,4,77,16,B,7,2907.0,1.0,12.0,KM.TATAMAILAU
21,5,51,0,B,7,2920.0,9.0,13.0,KM.TATAMAILAU
21,5,77,1,B,8,2942.0,1.0,25.0,KM.TATAMAILAU
21,5,38,2,B,8,2968.0,2.0,14.0,KM.TATAMAILAU
21,5,46,3,B,8,2984.0,2.0,26.0,KM.TATAMAILAU
21,5,48,4,B,8,3012.0,3.0,21.0,KM.TATAMAILAU
21,5,69,5,B,8,3036.0,2.0,14.0,KM.TATAMAILAU
21,5,70,6,B,8,3052.0,2.0,43.0,KM.TATAMAILAU
21,5,71,7,B,8,3097.0,10.0,37.0,KM.TATAMAILAU
21,5,70,8,B,9,3144.0,4.0,10.0,KM.TATAMAILAU
21,5,69,9,B,9,3158.0,2.0,22.0,KM.TATAMAILAU
21,5,48,10,B,9,3182.0,2.0,12.0,KM.TATAMAILAU
21,5,45,11,B,9,3196.0,1.0,12.0,KM.TATAMAILAU
21,5,46,12,B,9,3209.0,1.0,14.0,KM.TATAMAILAU
21,5,38,13,B,9,3224.0,2.0,26.0,KM.TATAMAILAU
21,5,77,14,B,9,3252.0,1.0,12.0,KM.TATAMAILAU
21,6,51,0,B,9,3265.0,8.0,40.0,KM.TATAMAILAU
21,6,37,1,B,9,3313.0,2.0,25.0,KM.TATAMAILAU
22,1,24,0,default,0,55.0,3.0,36.0,KM.TIDAR
22,1,22,1,default,0,94.0,10.0,28.0,KM.TIDAR
22,1,4,2,default,0,132.0,3.0,32.0,KM.TIDAR
22,1,15,3,default,0,167.0,3.0,17.0,KM.TIDAR
22,1,36,4,default,0,187.0,3.0,14.0,KM.TIDAR
22,1,34,5,default,0,204.0,2.0,5.0,KM.TIDAR
22,1,64,6,default,0,211.0,2.0,3.0,KM.TIDAR
22,1,35,7,default,0,216.0,2.0,8.0,KM.TIDAR
22,1,11,8,default,0,226.0,4.0,8.0,KM.TIDAR
22,1,35,9,default,1,238.0,2.0,3.0,KM.TIDAR
22,1,64,10,default,1,243.0,2.0,5.0,KM.TIDAR
22,1,34,11,default,1,250.0,2.0,13.0,KM.TIDAR
22,1,36,12,default,1,265.0,3.0,17.0,KM.TIDAR
22,1,15,13,default,1,285.0,3.0,31.0,KM.TIDAR
22,1,4,14,default,1,319.0,3.0,27.0,KM.TIDAR
22,1,22,15,default,1,349.0,3.0,34.0,KM.TIDAR
22,2,24,0,default,1,386.0,7.0,36.0,KM.TIDAR
22,2,22,1,default,2,429.0,8.0,28.0,KM.TIDAR
22,2,4,2,default,2,465.0,3.0,32.0,KM.TIDAR
22,2,15,3,default,2,500.0,3.0,17.0,KM.TIDAR
22,2,36,4,default,2,520.0,3.0,14.0,KM.TIDAR
22,2,34,5,default,2,537.0,2.0,6.0,KM.TIDAR
22,2,64,6,default,2,545.0,2.0,3.0,KM.TIDAR
22,2,35,7,default,2,550.0,2.0,9.0,KM.TIDAR
22,2,11,8,default,2,561.0,4.0,8.0,KM.TIDAR
22,2,35,9,default,3,573.0,2.0,3.0,KM.TIDAR
22,2,64,10,default,3,578.0,2.0,6.0,KM.TIDAR
22,2,34,11,default,3,586.0,2.0,13.0,KM.TIDAR
22,2,36,12,default,3,601.0,3.0,17.0,KM.TIDAR
22,2,15,13,default,3,621.0,3.0,32.0,KM.TIDAR
22,2,4,14,default,3,656.0,3.0,28.0,KM.TIDAR
22,2,22,15,default,3,687.0,3.0,35.0,KM.TIDAR
22,3,24,0,default,3,725.0,4.0,36.0,KM.TIDAR
22,3,22,1,default,4,765.0,6.0,29.0,KM.TIDAR
22,3,4,2,default,4,800.0,2.0,32.0,KM.TIDAR
22,3,15,3,default,4,834.0,3.0,17.0,KM.TIDAR
22,3,36,4,default,4,854.0,3.0,14.0,KM.TIDAR
22,3,34,5,default,4,871.0,2.0,6.0,KM.TIDAR
22,3,64,6,default,4,879.0,2.0,3.0,KM.TIDAR
22,3,35,7,default,4,884.0,2.0,9.0,KM.TIDAR
22,3,11,8,default,4,895.0,4.0,16.0,KM.TIDAR
22,3,35,9,default,5,915.0,1.0,3.0,KM.TIDAR
22,3,64,10,default,5,919.0,1.0,6.0,KM.TIDAR
22,3,34,11,default,5,926.0,1.0,13.0,KM.TIDAR
22,3,36,12,default,5,940.0,2.0,17.0,KM.TIDAR
22,3,15,13,default,5,959.0,4.0,32.0,KM.TIDAR
22,3,4,14,default,5,995.0,2.0,28.0,KM.TIDAR
22,3,22,15,default,5,1025.0,3.0,48.0,KM.TIDAR
22,4,24,0,default,5,1076.0,2.0,36.0,KM.TIDAR
22,4,22,1,default,6,1114.0,6.0,41.0,KM.TIDAR
22,4,4,2,default,6,1161.0,2.0,31.0,KM.TIDAR
22,4,15,3,default,6,1194.0,2.0,15.0,KM.TIDAR
22,4,36,4,default,6,1211.0,1.0,13.0,KM.TIDAR
22,4,34,5,default,6,1225.0,1.0,5.0,KM.TIDAR
22,4,64,6,default,6,1231.0,1.0,3.0,KM.TIDAR
22,4,35,7,default,6,1235.0,1.0,12.0,KM.TIDAR
22,4,11,8,default,6,1248.0,9.0,8.0,KM.TIDAR
22,4,35,9,default,7,1265.0,1.0,3.0,KM.TIDAR
22,4,64,10,default,7,1269.0,1.0,5.0,KM.TIDAR
22,4,34,11,default,7,1275.0,1.0,14.0,KM.TIDAR
22,4,36,12,default,7,1290.0,2.0,16.0,KM.TIDAR
22,4,15,13,default,7,1308.0,4.0,30.0,KM.TIDAR
22,4,4,14,default,7,1342.0,2.0,28.0,KM.TIDAR
22,4,22,15,default,7,1372.0,3.0,34.0,KM.TIDAR
22,5,24,0,default,7,1409.0,4.0,36.0,KM.TIDAR
22,5,22,1,default,8,1449.0,7.0,28.0,KM.TIDAR
22,5,4,2,default,8,1484.0,2.0,30.0,KM.TIDAR
22,5,15,3,default,8,1516.0,3.0,16.0,KM.TIDAR
22,5,36,4,default,8,1535.0,3.0,14.0,KM.TIDAR
22,5,34,5,default,8,1552.0,2.0,6.0,KM.TIDAR
22,5,64,6,default,8,1560.0,2.0,3.0,KM.TIDAR
22,5,35,7,default,8,1565.0,1.0,8.0,KM.TIDAR
22,5,11,8,default,8,1574.0,4.0,9.0,KM.TIDAR
22,5,35,9,default,9,1587.0,2.0,3.0,KM.TIDAR
22,5,64,10,default,9,1592.0,2.0,6.0,KM.TIDAR
22,5,34,11,default,9,1600.0,2.0,13.0,KM.TIDAR
22,5,36,12,default,9,1615.0,2.0,18.0,KM.TIDAR
22,5,15,13,default,9,1635.0,5.0,32.0,KM.TIDAR
22,5,4,14,default,9,1672.0,2.0,30.0,KM.TIDAR
22,5,22,15,default,9,1704.0,2.0,34.0,KM.TIDAR
22,6,24,0,default,9,1740.0,3.0,36.0,KM.TIDAR
23,2,7,0,default,0,176.0,24.0,6.0,KM.TILONGKABILA
23,2,55,1,default,0,206.0,2.0,18.0,KM.TILONGKABILA
23,2,8,2,default,0,226.0,4.0,7.0,KM.TILONGKABILA
23,2,14,3,default,0,237.0,3.0,18.0,KM.TILONGKABILA
23,2,15,4,default,0,258.0,5.0,21.0,KM.TILONGKABILA
23,2,36,5,default,0,284.0,2.0,4.0,KM.TILONGKABILA
23,2,2,6,default,0,290.0,2.0,6.0,KM.TILONGKABILA
23,2,0,7,default,0,298.0,4.0,17.0,KM.TILONGKABILA
23,2,78,8,default,0,319.0,3.0,11.0,KM.TILONGKABILA
23,2,79,9,default,0,333.0,2.0,15.0,KM.TILONGKABILA
23,2,51,10,default,0,350.0,13.0,15.0,KM.TILONGKABILA
23,2,79,11,default,1,378.0,2.0,11.0,KM.TILONGKABILA
23,2,78,12,default,1,391.0,2.0,18.0,KM.TILONGKABILA
23,2,0,13,default,1,411.0,4.0,7.0,KM.TILONGKABILA
23,2,2,14,default,1,422.0,1.0,5.0,KM.TILONGKABILA
23,2,36,15,default,1,428.0,2.0,22.0,KM.TILONGKABILA
23,2,15,16,default,1,452.0,5.0,18.0,KM.TILONGKABILA
23,2,14,17,default,1,475.0,2.0,7.0,KM.TILONGKABILA
23,2,8,18,default,1,484.0,2.0,18.0,KM.TILONGKABILA
23,2,55,19,default,1,504.0,2.0,6.0,KM.TILONGKABILA
23,2,7,20,default,1,512.0,4.0,26.0,KM.TILONGKABILA
23,2,4,21,default,1,542.0,2.0,31.0,KM.TILONGKABILA
23,3,20,0,default,1,575.0,691.0,28.0,KM.TILONGKABILA
23,3,4,1,default,2,1294.0,10.0,28.0,KM.TILONGKABILA
23,3,7,2,default,2,1332.0,5.0,6.0,KM.TILONGKABILA
23,3,55,3,default,2,1343.0,2.0,18.0,KM.TILONGKABILA
23,3,8,4,default,2,1363.0,3.0,7.0,KM.TILONGKABILA
23,3,14,5,default,2,1373.0,2.0,18.0,KM.TILONGKABILA
23,3,15,6,default,2,1393.0,5.0,21.0,KM.TILONGKABILA
23,3,36,7,default,2,1419.0,2.0,4.0,KM.TILONGKABILA
23,3,2,8,default,2,1425.0,2.0,6.0,KM.TILONGKABILA
23,3,0,9,default,2,1433.0,3.0,17.0,KM.TILONGKABILA
23,3,78,10,default,2,1453.0,3.0,11.0,KM.TILONGKABILA
23,3,79,11,default,2,1467.0,2.0,15.0,KM.TILONGKABILA
23,3,51,12,default,2,1484.0,10.0,15.0,KM.TILONGKABILA
23,3,79,13,default,3,1509.0,2.0,11.0,KM.TILONGKABILA
23,3,78,14,default,3,1522.0,2.0,18.0,KM.TILONGKABILA
23,3,0,15,default,3,1542.0,3.0,7.0,KM.TILONGKABILA
23,3,2,16,default,3,1552.0,1.0,5.0,KM.TILONGKABILA
23,3,36,17,default,3,1558.0,2.0,22.0,KM.TILONGKABILA
23,3,15,18,default,3,1582.0,4.0,18.0,KM.TILONGKABILA
23,3,14,19,default,3,1604.0,2.0,7.0,KM.TILONGKABILA
23,3,8,20,default,3,1613.0,2.0,18.0,KM.TILONGKABILA
23,3,55,21,default,3,1633.0,2.0,6.0,KM.TILONGKABILA
23,4,7,0,default,3,1641.0,23.0,6.0,KM.TILONGKABILA
23,4,55,1,default,4,1670.0,2.0,18.0,KM.TILONGKABILA
23,4,8,2,default,4,1690.0,4.0,7.0,KM.TILONGKABILA
23,4,14,3,default,4,1701.0,2.0,18.0,KM.TILONGKABILA
23,4,15,4,default,4,1721.0,5.0,21.0,KM.TILONGKABILA
23,4,36,5,default,4,1747.0,3.0,4.0,KM.TILONGKABILA
23,4,2,6,default,4,1754.0,2.0,6.0,KM.TILONGKABILA
23,4,0,7,default,4,1762.0,4.0,17.0,KM.TILONGKABILA
23,4,78,8,default,4,1783.0,3.0,11.0,KM.TILONGKABILA
23,4,79,9,default,4,1797.0,2.0,16.0,KM.TILONGKABILA
23,4,51,10,default,4,1815.0,35.0,15.0,KM.TILONGKABILA
23,4,79,11,default,5,1865.0,2.0,11.0,KM.TILONGKABILA
23,4,78,12,default,5,1878.0,3.0,19.0,KM.TILONGKABILA
23,4,0,13,default,5,1900.0,4.0,7.0,KM.TILONGKABILA
23,4,2,14,default,5,1911.0,1.0,5.0,KM.TILONGKABILA
23,4,36,15,default,5,1917.0,2.0,22.0,KM.TILONGKABILA
23,4,15,16,default,5,1941.0,4.0,20.0,KM.TILONGKABILA
23,4,8,17,default,5,1965.0,3.0,7.0,KM.TILONGKABILA
23,4,14,18,default,5,1975.0,2.0,19.0,KM.TILONGKABILA
23,4,15,19,default,6,1996.0,4.0,20.0,KM.TILONGKABILA
23,4,14,20,default,6,2020.0,2.0,7.0,KM.TILONGKABILA
23,4,8,21,default,6,2029.0,2.0,19.0,KM.TILONGKABILA
23,4,55,22,default,6,2050.0,2.0,6.0,KM.TILONGKABILA
23,5,7,0,default,6,2058.0,17.0,6.0,KM.TILONGKABILA
23,5,55,1,default,7,2081.0,2.0,18.0,KM.TILONGKABILA
23,5,8,2,default,7,2101.0,3.0,7.0,KM.TILONGKABILA
23,5,14,3,default,7,2111.0,2.0,18.0,KM.TILONGKABILA
23,5,15,4,default,7,2131.0,4.0,21.0,KM.TILONGKABILA
23,5,36,5,default,7,2156.0,2.0,4.0,KM.TILONGKABILA
23,5,2,6,default,7,2162.0,2.0,6.0,KM.TILONGKABILA
23,5,0,7,default,7,2170.0,4.0,17.0,KM.TILONGKABILA
23,5,78,8,default,7,2191.0,3.0,11.0,KM.TILONGKABILA
23,5,79,9,default,7,2205.0,2.0,15.0,KM.TILONGKABILA
23,5,51,10,default,7,2222.0,36.0,15.0,KM.TILONGKABILA
23,5,79,11,default,8,2273.0,2.0,11.0,KM.TILONGKABILA
23,5,78,12,default,8,2286.0,2.0,18.0,KM.TILONGKABILA
23,5,0,13,default,8,2306.0,4.0,7.0,KM.TILONGKABILA
23,5,2,14,default,8,2317.0,1.0,5.0,KM.TILONGKABILA
23,5,36,15,default,8,2323.0,2.0,22.0,KM.TILONGKABILA
23,5,15,16,default,8,2347.0,5.0,20.0,KM.TILONGKABILA
23,5,8,17,default,8,2372.0,3.0,7.0,KM.TILONGKABILA
23,5,14,18,default,8,2382.0,2.0,19.0,KM.TILONGKABILA
23,5,15,19,default,9,2403.0,4.0,20.0,KM.TILONGKABILA
23,5,14,20,default,9,2427.0,2.0,7.0,KM.TILONGKABILA
23,5,8,21,default,9,2436.0,2.0,20.0,KM.TILONGKABILA
23,5,55,22,default,9,2458.0,2.0,6.0,KM.TILONGKABILA
23,6,7,0,default,9,2466.0,12.0,6.0,KM.TILONGKABILA
24,2,19,0,default,0,327.0,27.0,30.0,KM.WILIS
24,2,15,1,default,0,384.0,8.0,24.0,KM.WILIS
24,2,14,2,default,0,416.0,1.0,9.0,KM.WILIS
24,2,8,3,default,0,426.0,1.0,11.0,KM.WILIS
24,2,81,4,default,0,438.0,1.0,9.0,KM.WILIS
24,2,9,5,default,0,448.0,4.0,11.0,KM.WILIS
24,2,10,6,default,0,463.0,2.0,16.0,KM.WILIS
24,2,11,7,default,0,481.0,8.0,17.0,KM.WILIS
24,2,12,8,default,0,506.0,12.0,16.0,KM.WILIS
24,2,11,9,default,1,534.0,8.0,16.0,KM.WILIS
24,2,10,10,default,1,558.0,2.0,11.0,KM.WILIS
24,2,9,11,default,1,571.0,2.0,9.0,KM.WILIS
24,2,81,12,default,1,582.0,1.0,11.0,KM.WILIS
24,2,8,13,default,1,594.0,2.0,9.0,KM.WILIS
24,2,14,14,default,1,605.0,1.0,24.0,KM.WILIS
24,2,15,15,default,1,630.0,3.0,30.0,KM.WILIS
24,3,19,0,default,1,663.0,27.0,30.0,KM.WILIS
24,3,15,1,default,2,720.0,8.0,24.0,KM.WILIS
24,3,14,2,default,2,752.0,1.0,9.0,KM.WILIS
24,3,8,3,default,2,762.0,1.0,11.0,KM.WILIS
24,3,81,4,default,2,774.0,1.0,9.0,KM.WILIS
24,3,9,5,default,2,784.0,4.0,11.0,KM.WILIS
24,3,10,6,default,2,799.0,2.0,16.0,KM.WILIS
24,3,11,7,default,2,817.0,8.0,17.0,KM.WILIS
24,3,12,8,default,2,842.0,12.0,16.0,KM.WILIS
24,3,11,9,default,3,870.0,8.0,16.0,KM.WILIS
24,3,10,10,default,3,894.0,2.0,11.0,KM.WILIS
24,3,9,11,default,3,907.0,2.0,9.0,KM.WILIS
24,3,81,12,default,3,918.0,1.0,11.0,KM.WILIS
24,3,8,13,default,3,930.0,2.0,9.0,KM.WILIS
24,3,14,14,default,3,941.0,1.0,24.0,KM.WILIS
24,3,15,15,default,3,966.0,3.0,30.0,KM.WILIS
24,4,19,0,default,3,999.0,27.0,30.0,KM.WILIS
24,4,15,1,default,4,1056.0,8.0,24.0,KM.WILIS
24,4,14,2,default,4,1088.0,1.0,9.0,KM.WILIS
24,4,8,3,default,4,1098.0,1.0,11.0,KM.WILIS
24,4,81,4,default,4,1110.0,1.0,9.0,KM.WILIS
24,4,9,5,default,4,1120.0,4.0,11.0,KM.WILIS
24,4,10,6,default,4,1135.0,2.0,16.0,KM.WILIS
24,4,11,7,default,4,1153.0,8.0,17.0,KM.WILIS
24,4,12,8,default,4,1178.0,12.0,16.0,KM.WILIS
24,4,11,9,default,5,1206.0,8.0,16.0,KM.WILIS
24,4,10,10,default,5,1230.0,2.0,11.0,KM.WILIS
24,4,9,11,default,5,1243.0,2.0,9.0,KM.WILIS
24,4,81,12,default,5,1254.0,1.0,11.0,KM.WILIS
24,4,8,13,default,5,1266.0,2.0,9.0,KM.WILIS
24,4,14,14,default,5,1277.0,1.0,24.0,KM.WILIS
24,4,15,15,default,5,1302.0,3.0,30.0,KM.WILIS
24,5,19,0,default,5,1335.0,27.0,30.0,KM.WILIS
24,5,15,1,default,6,1392.0,8.0,24.0,KM.WILIS
24,5,14,2,default,6,1424.0,1.0,9.0,KM.WILIS
24,5,8,3,default,6,1434.0,1.0,11.0,KM.WILIS
24,5,81,4,default,6,1446.0,1.0,9.0,KM.WILIS
24,5,9,5,default,6,1456.0,4.0,11.0,KM.WILIS
24,5,10,6,default,6,1471.0,2.0,16.0,KM.WILIS
24,5,11,7,default,6,1489.0,8.0,17.0,KM.WILIS
24,5,12,8,default,6,1514.0,12.0,16.0,KM.WILIS
24,5,11,9,default,7,1542.0,8.0,16.0,KM.WILIS
24,5,10,10,default,7,1566.0,2.0,11.0,KM.WILIS
24,5,9,11,default,7,1579.0,2.0,9.0,KM.WILIS
24,5,81,12,default,7,1590.0,1.0,11.0,KM.WILIS
24,5,8,13,default,7,1602.0,2.0,9.0,KM.WILIS
24,5,14,14,default,7,1613.0,1.0,24.0,KM.WILIS
24,5,15,15,default,7,1638.0,3.0,30.0,KM.WILIS
24,6,19,0,default,7,1671.0,3.0,30.0,KM.WILIS
24,6,15,1,default,8,1704.0,8.0,24.0,KM.WILIS
24,6,14,2,default,8,1736.0,1.0,9.0,KM.WILIS
24,6,8,3,default,8,1746.0,1.0,11.0,KM.WILIS
24,6,81,4,default,8,1758.0,1.0,9.0,KM.WILIS
24,6,9,5,default,8,1768.0,4.0,11.0,KM.WILIS
24,6,10,6,default,8,1783.0,2.0,16.0,KM.WILIS
24,6,11,7,default,8,1801.0,8.0,17.0,KM.WILIS
24,6,12,8,default,8,1826.0,12.0,16.0,KM.WILIS
24,6,11,9,default,9,1854.0,8.0,16.0,KM.WILIS
24,6,10,10,default,9,1878.0,2.0,11.0,KM.WILIS
24,6,9,11,default,9,1891.0,2.0,9.0,KM.WILIS
24,6,81,12,default,9,1902.0,1.0,11.0,KM.WILIS
24,6,8,13,default,9,1914.0,2.0,9.0,KM.WILIS
24,6,14,14,default,9,1925.0,1.0,24.0,KM.WILIS
24,6,15,15,default,9,1950.0,3.0,30.0,KM.WILIS
24,7,19,0,default,9,1983.0,3.0,30.0,KM.WILIS
